event_id,user_id,event_type,product_id,event_time
6808,1430,visit,,2025-07-21 09:56:00
6809,1430,product_view,1048.0,2025-07-21 09:59:00
6810,807,visit,,2025-08-10 21:14:00
6811,807,product_view,1056.0,2025-08-10 21:19:00
6812,1412,visit,,2025-08-22 04:48:00
6813,1412,product_view,1090.0,2025-08-22 04:53:00
6814,695,visit,,2025-08-01 04:18:00
6815,695,product_view,1096.0,2025-08-01 04:22:00
6816,695,add_to_cart,1096.0,2025-08-01 04:24:00
6817,695,checkout,1096.0,2025-08-01 04:26:00
6818,695,purchase,1096.0,2025-08-01 04:27:00
6819,938,visit,,2025-09-21 22:59:00
6820,938,product_view,1111.0,2025-09-21 23:01:00
6821,1121,visit,,2025-07-29 10:17:00
6822,1121,product_view,1120.0,2025-07-29 10:20:00
6823,1121,add_to_cart,1120.0,2025-07-29 10:23:00
6824,1121,checkout,1120.0,2025-07-29 10:25:00
6825,1121,purchase,1120.0,2025-07-29 10:28:00
6826,846,visit,,2025-07-13 12:46:00
6827,846,product_view,1101.0,2025-07-13 12:49:00
6828,1209,visit,,2025-07-31 19:38:00
6829,1209,product_view,1082.0,2025-07-31 19:43:00
6830,159,visit,,2025-07-13 11:55:00
6831,159,product_view,1054.0,2025-07-13 12:00:00
6832,159,add_to_cart,1054.0,2025-07-13 12:04:00
6833,1056,visit,,2025-07-26 22:29:00
6834,1056,product_view,1084.0,2025-07-26 22:31:00
6835,1056,add_to_cart,1084.0,2025-07-26 22:33:00
6836,1056,checkout,1084.0,2025-07-26 22:35:00
6837,1056,purchase,1084.0,2025-07-26 22:38:00
6838,9,visit,,2025-08-05 17:39:00
6839,9,product_view,1013.0,2025-08-05 17:43:00
6840,1458,visit,,2025-09-10 04:24:00
6841,1458,product_view,1003.0,2025-09-10 04:29:00
6842,1458,add_to_cart,1003.0,2025-09-10 04:31:00
6843,585,visit,,2025-07-26 18:49:00
6844,585,product_view,1051.0,2025-07-26 18:53:00
6845,585,add_to_cart,1051.0,2025-07-26 18:56:00
6846,585,checkout,1051.0,2025-07-26 18:57:00
6847,1297,visit,,2025-08-19 22:18:00
6848,1297,product_view,1022.0,2025-08-19 22:22:00
6849,1297,add_to_cart,1022.0,2025-08-19 22:24:00
6850,1297,checkout,1022.0,2025-08-19 22:26:00
6851,1297,purchase,1022.0,2025-08-19 22:29:00
6852,1292,visit,,2025-08-08 00:13:00
6853,1292,product_view,1116.0,2025-08-08 00:18:00
6854,1292,add_to_cart,1116.0,2025-08-08 00:19:00
6855,225,visit,,2025-09-21 13:44:00
6856,1472,visit,,2025-09-11 14:05:00
6857,1472,product_view,1038.0,2025-09-11 14:09:00
6858,53,visit,,2025-09-26 17:14:00
6859,53,product_view,1053.0,2025-09-26 17:16:00
6860,68,visit,,2025-08-19 03:10:00
6861,68,product_view,1014.0,2025-08-19 03:15:00
6862,68,add_to_cart,1014.0,2025-08-19 03:19:00
6863,506,visit,,2025-09-16 08:46:00
6864,506,product_view,1073.0,2025-09-16 08:47:00
6865,506,add_to_cart,1073.0,2025-09-16 08:49:00
6866,506,checkout,1073.0,2025-09-16 08:51:00
6867,506,purchase,1073.0,2025-09-16 08:54:00
6868,988,visit,,2025-07-27 21:17:00
6869,988,product_view,1085.0,2025-07-27 21:18:00
6870,988,add_to_cart,1085.0,2025-07-27 21:21:00
6871,988,checkout,1085.0,2025-07-27 21:22:00
6872,890,visit,,2025-09-15 06:02:00
6873,890,product_view,1064.0,2025-09-15 06:05:00
6874,187,visit,,2025-08-21 00:18:00
6875,187,product_view,1014.0,2025-08-21 00:23:00
6876,171,visit,,2025-07-04 01:54:00
6877,171,product_view,1099.0,2025-07-04 01:56:00
6878,80,visit,,2025-09-06 17:53:00
6879,855,visit,,2025-07-16 12:58:00
6880,855,product_view,1119.0,2025-07-16 12:59:00
6881,149,visit,,2025-09-18 19:02:00
6882,149,product_view,1113.0,2025-09-18 19:04:00
6883,149,add_to_cart,1113.0,2025-09-18 19:06:00
6884,149,checkout,1113.0,2025-09-18 19:09:00
6885,620,visit,,2025-08-03 04:03:00
6886,620,product_view,1071.0,2025-08-03 04:05:00
6887,620,add_to_cart,1071.0,2025-08-03 04:06:00
6888,1159,visit,,2025-07-13 15:53:00
6889,1212,visit,,2025-07-27 17:24:00
6890,1212,product_view,1013.0,2025-07-27 17:27:00
6891,203,visit,,2025-09-28 02:50:00
6892,203,product_view,1110.0,2025-09-28 02:52:00
6893,1445,visit,,2025-09-13 21:19:00
6894,34,visit,,2025-08-08 14:42:00
6895,331,visit,,2025-09-05 17:51:00
6896,331,product_view,1120.0,2025-09-05 17:54:00
6897,331,add_to_cart,1120.0,2025-09-05 17:56:00
6898,941,visit,,2025-09-19 09:20:00
6899,941,product_view,1109.0,2025-09-19 09:24:00
6900,154,visit,,2025-09-16 06:27:00
6901,154,product_view,1099.0,2025-09-16 06:32:00
6902,154,add_to_cart,1099.0,2025-09-16 06:36:00
6903,154,checkout,1099.0,2025-09-16 06:38:00
6904,154,purchase,1099.0,2025-09-16 06:39:00
6905,1135,visit,,2025-07-11 01:58:00
6906,1135,product_view,1101.0,2025-07-11 02:01:00
6907,228,visit,,2025-08-18 03:50:00
6908,228,product_view,1085.0,2025-08-18 03:53:00
6909,228,add_to_cart,1085.0,2025-08-18 03:55:00
6910,228,checkout,1085.0,2025-08-18 03:57:00
6911,156,visit,,2025-07-31 02:58:00
6912,156,product_view,1091.0,2025-07-31 03:01:00
6913,156,add_to_cart,1091.0,2025-07-31 03:05:00
6914,380,visit,,2025-07-09 13:35:00
6915,380,product_view,1050.0,2025-07-09 13:38:00
6916,380,add_to_cart,1050.0,2025-07-09 13:41:00
6917,380,checkout,1050.0,2025-07-09 13:44:00
6918,380,purchase,1050.0,2025-07-09 13:46:00
6919,5,visit,,2025-09-20 11:18:00
6920,5,product_view,1018.0,2025-09-20 11:19:00
6921,956,visit,,2025-09-08 19:45:00
6922,956,product_view,1075.0,2025-09-08 19:50:00
6923,956,add_to_cart,1075.0,2025-09-08 19:53:00
6924,956,checkout,1075.0,2025-09-08 19:56:00
6925,956,purchase,1075.0,2025-09-08 19:59:00
6926,453,visit,,2025-07-04 11:06:00
6927,453,product_view,1008.0,2025-07-04 11:09:00
6928,453,add_to_cart,1008.0,2025-07-04 11:12:00
6929,824,visit,,2025-08-16 11:49:00
6930,824,product_view,1027.0,2025-08-16 11:51:00
6931,378,visit,,2025-09-20 23:05:00
6932,378,product_view,1058.0,2025-09-20 23:09:00
6933,378,add_to_cart,1058.0,2025-09-20 23:12:00
6934,378,checkout,1058.0,2025-09-20 23:13:00
6935,378,purchase,1058.0,2025-09-20 23:14:00
6936,47,visit,,2025-07-06 02:18:00
6937,1340,visit,,2025-08-05 03:53:00
6938,1340,product_view,1118.0,2025-08-05 03:57:00
6939,1340,add_to_cart,1118.0,2025-08-05 04:01:00
6940,534,visit,,2025-09-28 16:28:00
6941,534,product_view,1006.0,2025-09-28 16:29:00
6942,8,visit,,2025-08-22 13:34:00
6943,8,product_view,1082.0,2025-08-22 13:37:00
6944,206,visit,,2025-07-18 17:09:00
6945,206,product_view,1063.0,2025-07-18 17:13:00
6946,206,add_to_cart,1063.0,2025-07-18 17:14:00
6947,206,checkout,1063.0,2025-07-18 17:17:00
6948,206,purchase,1063.0,2025-07-18 17:18:00
6949,1131,visit,,2025-07-24 05:35:00
6950,1131,product_view,1019.0,2025-07-24 05:36:00
6951,1131,add_to_cart,1019.0,2025-07-24 05:40:00
6952,1131,checkout,1019.0,2025-07-24 05:41:00
6953,1131,purchase,1019.0,2025-07-24 05:43:00
6954,1211,visit,,2025-08-08 01:00:00
6955,1211,product_view,1077.0,2025-08-08 01:01:00
6956,1136,visit,,2025-08-27 19:51:00
6957,1136,product_view,1035.0,2025-08-27 19:54:00
6958,209,visit,,2025-07-15 07:22:00
6959,209,product_view,1091.0,2025-07-15 07:25:00
6960,209,add_to_cart,1091.0,2025-07-15 07:29:00
6961,338,visit,,2025-09-21 16:37:00
6962,338,product_view,1099.0,2025-09-21 16:38:00
6963,895,visit,,2025-07-16 20:44:00
6964,737,visit,,2025-09-10 01:38:00
6965,737,product_view,1063.0,2025-09-10 01:43:00
6966,737,add_to_cart,1063.0,2025-09-10 01:45:00
6967,36,visit,,2025-07-10 00:57:00
6968,36,product_view,1109.0,2025-07-10 01:02:00
6969,36,add_to_cart,1109.0,2025-07-10 01:05:00
6970,36,checkout,1109.0,2025-07-10 01:06:00
6971,36,purchase,1109.0,2025-07-10 01:07:00
6972,196,visit,,2025-09-22 08:18:00
6973,196,product_view,1120.0,2025-09-22 08:22:00
6974,590,visit,,2025-09-19 04:35:00
6975,590,product_view,1094.0,2025-09-19 04:36:00
6976,1381,visit,,2025-09-17 07:01:00
6977,1381,product_view,1072.0,2025-09-17 07:04:00
6978,1381,add_to_cart,1072.0,2025-09-17 07:05:00
6979,466,visit,,2025-09-10 18:49:00
6980,466,product_view,1060.0,2025-09-10 18:51:00
6981,466,add_to_cart,1060.0,2025-09-10 18:55:00
6982,466,checkout,1060.0,2025-09-10 18:56:00
6983,825,visit,,2025-09-12 00:20:00
6984,825,product_view,1077.0,2025-09-12 00:25:00
6985,825,add_to_cart,1077.0,2025-09-12 00:28:00
6986,763,visit,,2025-09-12 09:44:00
6987,763,product_view,1076.0,2025-09-12 09:49:00
6988,383,visit,,2025-07-01 13:38:00
6989,1161,visit,,2025-07-07 22:19:00
6990,1161,product_view,1082.0,2025-07-07 22:21:00
6991,1161,add_to_cart,1082.0,2025-07-07 22:25:00
6992,1161,checkout,1082.0,2025-07-07 22:26:00
6993,796,visit,,2025-08-23 14:15:00
6994,796,product_view,1043.0,2025-08-23 14:18:00
6995,796,add_to_cart,1043.0,2025-08-23 14:19:00
6996,796,checkout,1043.0,2025-08-23 14:21:00
6997,796,purchase,1043.0,2025-08-23 14:23:00
6998,457,visit,,2025-09-23 17:04:00
6999,457,product_view,1054.0,2025-09-23 17:09:00
7000,457,add_to_cart,1054.0,2025-09-23 17:12:00
7001,457,checkout,1054.0,2025-09-23 17:13:00
7002,457,purchase,1054.0,2025-09-23 17:14:00
7003,1481,visit,,2025-09-17 19:10:00
7004,1481,product_view,1052.0,2025-09-17 19:14:00
7005,1481,add_to_cart,1052.0,2025-09-17 19:17:00
7006,1481,checkout,1052.0,2025-09-17 19:19:00
7007,370,visit,,2025-07-02 17:18:00
7008,370,product_view,1042.0,2025-07-02 17:20:00
7009,514,visit,,2025-07-28 09:32:00
7010,514,product_view,1023.0,2025-07-28 09:33:00
7011,514,add_to_cart,1023.0,2025-07-28 09:37:00
7012,631,visit,,2025-08-12 10:15:00
7013,816,visit,,2025-07-14 10:34:00
7014,816,product_view,1077.0,2025-07-14 10:38:00
7015,816,add_to_cart,1077.0,2025-07-14 10:39:00
7016,816,checkout,1077.0,2025-07-14 10:41:00
7017,816,purchase,1077.0,2025-07-14 10:43:00
7018,333,visit,,2025-07-22 11:28:00
7019,333,product_view,1036.0,2025-07-22 11:30:00
7020,333,add_to_cart,1036.0,2025-07-22 11:32:00
7021,333,checkout,1036.0,2025-07-22 11:34:00
7022,333,purchase,1036.0,2025-07-22 11:36:00
7023,372,visit,,2025-07-29 02:20:00
7024,372,product_view,1120.0,2025-07-29 02:22:00
7025,372,add_to_cart,1120.0,2025-07-29 02:24:00
7026,372,checkout,1120.0,2025-07-29 02:25:00
7027,287,visit,,2025-08-25 12:11:00
7028,1414,visit,,2025-09-15 02:28:00
7029,1414,product_view,1080.0,2025-09-15 02:32:00
7030,1414,add_to_cart,1080.0,2025-09-15 02:34:00
7031,1414,checkout,1080.0,2025-09-15 02:35:00
7032,1414,purchase,1080.0,2025-09-15 02:36:00
7033,951,visit,,2025-07-23 03:22:00
7034,951,product_view,1070.0,2025-07-23 03:27:00
7035,951,add_to_cart,1070.0,2025-07-23 03:31:00
7036,951,checkout,1070.0,2025-07-23 03:32:00
7037,951,purchase,1070.0,2025-07-23 03:33:00
7038,454,visit,,2025-08-15 01:13:00
7039,454,product_view,1017.0,2025-08-15 01:15:00
7040,1025,visit,,2025-08-08 17:49:00
7041,734,visit,,2025-07-24 04:02:00
7042,734,product_view,1001.0,2025-07-24 04:07:00
7043,734,add_to_cart,1001.0,2025-07-24 04:09:00
7044,734,checkout,1001.0,2025-07-24 04:10:00
7045,734,purchase,1001.0,2025-07-24 04:11:00
7046,1238,visit,,2025-07-11 19:03:00
7047,1238,product_view,1063.0,2025-07-11 19:04:00
7048,1238,add_to_cart,1063.0,2025-07-11 19:07:00
7049,1238,checkout,1063.0,2025-07-11 19:09:00
7050,1238,purchase,1063.0,2025-07-11 19:11:00
7051,1466,visit,,2025-09-25 08:44:00
7052,1466,product_view,1092.0,2025-09-25 08:49:00
7053,725,visit,,2025-08-09 00:46:00
7054,725,product_view,1077.0,2025-08-09 00:51:00
7055,293,visit,,2025-07-01 09:50:00
7056,293,product_view,1030.0,2025-07-01 09:52:00
7057,293,add_to_cart,1030.0,2025-07-01 09:54:00
7058,293,checkout,1030.0,2025-07-01 09:56:00
7059,293,purchase,1030.0,2025-07-01 09:58:00
7060,1095,visit,,2025-07-10 09:21:00
7061,1095,product_view,1099.0,2025-07-10 09:25:00
7062,502,visit,,2025-07-02 23:07:00
7063,502,product_view,1057.0,2025-07-02 23:10:00
7064,502,add_to_cart,1057.0,2025-07-02 23:11:00
7065,1373,visit,,2025-09-02 13:26:00
7066,1373,product_view,1058.0,2025-09-02 13:29:00
7067,1373,add_to_cart,1058.0,2025-09-02 13:31:00
7068,1328,visit,,2025-08-23 02:08:00
7069,1328,product_view,1115.0,2025-08-23 02:13:00
7070,1328,add_to_cart,1115.0,2025-08-23 02:14:00
7071,1328,visit,,2025-08-31 17:03:00
7072,1328,product_view,1042.0,2025-08-31 17:04:00
7073,1280,visit,,2025-07-20 04:15:00
7074,1280,product_view,1008.0,2025-07-20 04:16:00
7075,1280,add_to_cart,1008.0,2025-07-20 04:20:00
7076,1280,checkout,1008.0,2025-07-20 04:23:00
7077,1296,visit,,2025-07-27 10:15:00
7078,1296,product_view,1055.0,2025-07-27 10:17:00
7079,253,visit,,2025-08-15 18:09:00
7080,253,product_view,1070.0,2025-08-15 18:11:00
7081,253,add_to_cart,1070.0,2025-08-15 18:14:00
7082,253,checkout,1070.0,2025-08-15 18:16:00
7083,253,purchase,1070.0,2025-08-15 18:18:00
7084,171,visit,,2025-07-20 19:19:00
7085,171,product_view,1037.0,2025-07-20 19:20:00
7086,171,add_to_cart,1037.0,2025-07-20 19:22:00
7087,171,checkout,1037.0,2025-07-20 19:24:00
7088,504,visit,,2025-09-07 18:58:00
7089,504,product_view,1073.0,2025-09-07 19:00:00
7090,150,visit,,2025-07-19 08:27:00
7091,150,product_view,1027.0,2025-07-19 08:32:00
7092,779,visit,,2025-07-27 04:30:00
7093,779,product_view,1079.0,2025-07-27 04:35:00
7094,212,visit,,2025-09-23 17:12:00
7095,212,product_view,1063.0,2025-09-23 17:16:00
7096,212,add_to_cart,1063.0,2025-09-23 17:17:00
7097,699,visit,,2025-07-27 16:08:00
7098,699,product_view,1115.0,2025-07-27 16:09:00
7099,1367,visit,,2025-07-04 12:51:00
7100,1367,product_view,1112.0,2025-07-04 12:55:00
7101,1367,add_to_cart,1112.0,2025-07-04 12:57:00
7102,1367,checkout,1112.0,2025-07-04 12:58:00
7103,756,visit,,2025-07-19 15:11:00
7104,648,visit,,2025-07-29 07:31:00
7105,749,visit,,2025-08-20 10:59:00
7106,749,product_view,1087.0,2025-08-20 11:04:00
7107,749,add_to_cart,1087.0,2025-08-20 11:08:00
7108,749,checkout,1087.0,2025-08-20 11:10:00
7109,749,purchase,1087.0,2025-08-20 11:13:00
7110,328,visit,,2025-08-05 18:18:00
7111,328,product_view,1022.0,2025-08-05 18:19:00
7112,328,add_to_cart,1022.0,2025-08-05 18:23:00
7113,328,checkout,1022.0,2025-08-05 18:25:00
7114,328,purchase,1022.0,2025-08-05 18:27:00
7115,266,visit,,2025-08-23 10:24:00
7116,266,product_view,1073.0,2025-08-23 10:27:00
7117,293,visit,,2025-09-25 01:55:00
7118,293,product_view,1105.0,2025-09-25 01:57:00
7119,856,visit,,2025-09-02 05:38:00
7120,655,visit,,2025-07-03 19:28:00
7121,655,product_view,1090.0,2025-07-03 19:30:00
7122,655,add_to_cart,1090.0,2025-07-03 19:33:00
7123,150,visit,,2025-09-12 03:19:00
7124,150,product_view,1017.0,2025-09-12 03:22:00
7125,382,visit,,2025-07-26 09:57:00
7126,382,product_view,1019.0,2025-07-26 10:02:00
7127,1413,visit,,2025-09-28 21:46:00
7128,1413,product_view,1120.0,2025-09-28 21:49:00
7129,1010,visit,,2025-09-11 14:54:00
7130,766,visit,,2025-09-05 09:44:00
7131,766,product_view,1015.0,2025-09-05 09:48:00
7132,766,add_to_cart,1015.0,2025-09-05 09:50:00
7133,766,checkout,1015.0,2025-09-05 09:53:00
7134,766,purchase,1015.0,2025-09-05 09:55:00
7135,1138,visit,,2025-07-19 07:12:00
7136,1138,product_view,1088.0,2025-07-19 07:14:00
7137,1163,visit,,2025-09-29 08:20:00
7138,1163,product_view,1090.0,2025-09-29 08:24:00
7139,1163,add_to_cart,1090.0,2025-09-29 08:28:00
7140,1163,checkout,1090.0,2025-09-29 08:29:00
7141,1163,purchase,1090.0,2025-09-29 08:30:00
7142,288,visit,,2025-09-05 13:12:00
7143,288,product_view,1109.0,2025-09-05 13:13:00
7144,311,visit,,2025-07-07 23:43:00
7145,311,product_view,1004.0,2025-07-07 23:48:00
7146,260,visit,,2025-08-02 17:13:00
7147,260,product_view,1050.0,2025-08-02 17:15:00
7148,260,add_to_cart,1050.0,2025-08-02 17:19:00
7149,781,visit,,2025-09-04 05:44:00
7150,781,product_view,1003.0,2025-09-04 05:48:00
7151,781,add_to_cart,1003.0,2025-09-04 05:49:00
7152,781,visit,,2025-08-12 20:43:00
7153,781,product_view,1002.0,2025-08-12 20:46:00
7154,1228,visit,,2025-07-04 17:23:00
7155,574,visit,,2025-07-07 03:55:00
7156,574,product_view,1073.0,2025-07-07 03:58:00
7157,192,visit,,2025-09-11 06:23:00
7158,192,product_view,1117.0,2025-09-11 06:24:00
7159,192,add_to_cart,1117.0,2025-09-11 06:27:00
7160,192,checkout,1117.0,2025-09-11 06:28:00
7161,192,purchase,1117.0,2025-09-11 06:31:00
7162,1416,visit,,2025-09-29 20:03:00
7163,1416,product_view,1115.0,2025-09-29 20:04:00
7164,1416,add_to_cart,1115.0,2025-09-29 20:05:00
7165,1416,checkout,1115.0,2025-09-29 20:08:00
7166,1416,purchase,1115.0,2025-09-29 20:10:00
7167,557,visit,,2025-07-09 11:25:00
7168,557,product_view,1031.0,2025-07-09 11:30:00
7169,557,add_to_cart,1031.0,2025-07-09 11:32:00
7170,392,visit,,2025-09-20 20:06:00
7171,392,product_view,1067.0,2025-09-20 20:08:00
7172,392,add_to_cart,1067.0,2025-09-20 20:12:00
7173,392,checkout,1067.0,2025-09-20 20:15:00
7174,392,purchase,1067.0,2025-09-20 20:16:00
7175,1310,visit,,2025-07-14 12:33:00
7176,782,visit,,2025-08-27 03:31:00
7177,782,product_view,1037.0,2025-08-27 03:35:00
7178,782,add_to_cart,1037.0,2025-08-27 03:36:00
7179,782,checkout,1037.0,2025-08-27 03:39:00
7180,782,purchase,1037.0,2025-08-27 03:41:00
7181,211,visit,,2025-09-16 16:44:00
7182,211,product_view,1052.0,2025-09-16 16:46:00
7183,211,add_to_cart,1052.0,2025-09-16 16:47:00
7184,211,checkout,1052.0,2025-09-16 16:48:00
7185,211,purchase,1052.0,2025-09-16 16:50:00
7186,1060,visit,,2025-07-15 02:36:00
7187,1060,product_view,1055.0,2025-07-15 02:40:00
7188,1060,add_to_cart,1055.0,2025-07-15 02:42:00
7189,328,visit,,2025-07-09 15:55:00
7190,328,product_view,1053.0,2025-07-09 15:58:00
7191,682,visit,,2025-07-27 11:12:00
7192,682,product_view,1069.0,2025-07-27 11:17:00
7193,682,add_to_cart,1069.0,2025-07-27 11:20:00
7194,682,checkout,1069.0,2025-07-27 11:22:00
7195,1118,visit,,2025-08-01 11:15:00
7196,1185,visit,,2025-09-14 16:10:00
7197,1185,product_view,1084.0,2025-09-14 16:14:00
7198,1185,add_to_cart,1084.0,2025-09-14 16:16:00
7199,1185,checkout,1084.0,2025-09-14 16:19:00
7200,1185,purchase,1084.0,2025-09-14 16:22:00
7201,137,visit,,2025-08-12 17:52:00
7202,137,product_view,1088.0,2025-08-12 17:56:00
7203,137,add_to_cart,1088.0,2025-08-12 18:00:00
7204,137,checkout,1088.0,2025-08-12 18:01:00
7205,137,purchase,1088.0,2025-08-12 18:02:00
7206,311,visit,,2025-09-04 10:13:00
7207,311,product_view,1101.0,2025-09-04 10:17:00
7208,311,add_to_cart,1101.0,2025-09-04 10:21:00
7209,311,checkout,1101.0,2025-09-04 10:24:00
7210,455,visit,,2025-08-10 02:40:00
7211,455,product_view,1033.0,2025-08-10 02:41:00
7212,455,add_to_cart,1033.0,2025-08-10 02:43:00
7213,760,visit,,2025-08-24 03:15:00
7214,760,product_view,1039.0,2025-08-24 03:20:00
7215,760,add_to_cart,1039.0,2025-08-24 03:22:00
7216,16,visit,,2025-09-11 15:08:00
7217,17,visit,,2025-08-28 07:35:00
7218,342,visit,,2025-08-30 15:29:00
7219,238,visit,,2025-09-03 09:08:00
7220,238,product_view,1016.0,2025-09-03 09:12:00
7221,799,visit,,2025-07-01 19:03:00
7222,799,product_view,1026.0,2025-07-01 19:04:00
7223,799,add_to_cart,1026.0,2025-07-01 19:05:00
7224,1468,visit,,2025-08-05 04:12:00
7225,1468,product_view,1110.0,2025-08-05 04:15:00
7226,1468,add_to_cart,1110.0,2025-08-05 04:16:00
7227,1468,checkout,1110.0,2025-08-05 04:19:00
7228,1468,purchase,1110.0,2025-08-05 04:22:00
7229,916,visit,,2025-07-13 19:53:00
7230,1458,visit,,2025-08-24 03:43:00
7231,1458,product_view,1116.0,2025-08-24 03:47:00
7232,1458,add_to_cart,1116.0,2025-08-24 03:50:00
7233,890,visit,,2025-08-21 12:49:00
7234,890,product_view,1045.0,2025-08-21 12:52:00
7235,890,add_to_cart,1045.0,2025-08-21 12:56:00
7236,890,checkout,1045.0,2025-08-21 12:57:00
7237,890,purchase,1045.0,2025-08-21 12:59:00
7238,36,visit,,2025-08-16 04:10:00
7239,577,visit,,2025-09-25 12:43:00
7240,577,product_view,1018.0,2025-09-25 12:45:00
7241,1279,visit,,2025-09-27 05:08:00
7242,1279,product_view,1026.0,2025-09-27 05:13:00
7243,1279,add_to_cart,1026.0,2025-09-27 05:16:00
7244,1279,checkout,1026.0,2025-09-27 05:19:00
7245,940,visit,,2025-08-16 22:18:00
7246,940,product_view,1003.0,2025-08-16 22:20:00
7247,940,add_to_cart,1003.0,2025-08-16 22:21:00
7248,940,checkout,1003.0,2025-08-16 22:24:00
7249,940,purchase,1003.0,2025-08-16 22:25:00
7250,77,visit,,2025-09-28 03:02:00
7251,77,product_view,1096.0,2025-09-28 03:04:00
7252,77,add_to_cart,1096.0,2025-09-28 03:05:00
7253,77,checkout,1096.0,2025-09-28 03:06:00
7254,77,purchase,1096.0,2025-09-28 03:09:00
7255,1470,visit,,2025-09-24 08:54:00
7256,1470,product_view,1027.0,2025-09-24 08:57:00
7257,1140,visit,,2025-07-27 07:20:00
7258,1140,product_view,1118.0,2025-07-27 07:25:00
7259,734,visit,,2025-07-12 19:11:00
7260,734,product_view,1063.0,2025-07-12 19:16:00
7261,734,add_to_cart,1063.0,2025-07-12 19:17:00
7262,788,visit,,2025-09-29 16:59:00
7263,788,product_view,1032.0,2025-09-29 17:03:00
7264,1391,visit,,2025-07-31 04:01:00
7265,188,visit,,2025-09-27 04:52:00
7266,188,product_view,1064.0,2025-09-27 04:56:00
7267,188,add_to_cart,1064.0,2025-09-27 04:58:00
7268,188,checkout,1064.0,2025-09-27 05:01:00
7269,188,purchase,1064.0,2025-09-27 05:04:00
7270,1476,visit,,2025-09-24 04:18:00
7271,1476,product_view,1064.0,2025-09-24 04:19:00
7272,1384,visit,,2025-07-19 00:34:00
7273,1384,product_view,1085.0,2025-07-19 00:35:00
7274,1384,add_to_cart,1085.0,2025-07-19 00:39:00
7275,655,visit,,2025-09-14 00:35:00
7276,655,product_view,1012.0,2025-09-14 00:38:00
7277,655,add_to_cart,1012.0,2025-09-14 00:40:00
7278,655,checkout,1012.0,2025-09-14 00:41:00
7279,655,purchase,1012.0,2025-09-14 00:44:00
7280,1495,visit,,2025-09-21 22:46:00
7281,1495,product_view,1008.0,2025-09-21 22:48:00
7282,1495,add_to_cart,1008.0,2025-09-21 22:52:00
7283,445,visit,,2025-09-15 22:48:00
7284,445,product_view,1049.0,2025-09-15 22:50:00
7285,184,visit,,2025-07-08 01:46:00
7286,184,product_view,1117.0,2025-07-08 01:47:00
7287,184,add_to_cart,1117.0,2025-07-08 01:49:00
7288,184,checkout,1117.0,2025-07-08 01:51:00
7289,184,purchase,1117.0,2025-07-08 01:54:00
7290,635,visit,,2025-09-07 01:11:00
7291,635,product_view,1110.0,2025-09-07 01:13:00
7292,635,add_to_cart,1110.0,2025-09-07 01:16:00
7293,635,checkout,1110.0,2025-09-07 01:19:00
7294,1230,visit,,2025-07-24 19:43:00
7295,1230,product_view,1097.0,2025-07-24 19:45:00
7296,1230,add_to_cart,1097.0,2025-07-24 19:48:00
7297,1298,visit,,2025-08-23 13:05:00
7298,1298,product_view,1057.0,2025-08-23 13:09:00
7299,1298,add_to_cart,1057.0,2025-08-23 13:10:00
7300,1298,checkout,1057.0,2025-08-23 13:11:00
7301,1298,purchase,1057.0,2025-08-23 13:12:00
7302,1301,visit,,2025-09-05 02:22:00
7303,1172,visit,,2025-08-28 22:16:00
7304,1172,product_view,1039.0,2025-08-28 22:17:00
7305,1471,visit,,2025-07-10 02:02:00
7306,1395,visit,,2025-07-28 21:49:00
7307,1395,product_view,1071.0,2025-07-28 21:50:00
7308,887,visit,,2025-07-26 19:28:00
7309,887,product_view,1064.0,2025-07-26 19:31:00
7310,194,visit,,2025-09-13 03:47:00
7311,194,product_view,1072.0,2025-09-13 03:51:00
7312,972,visit,,2025-08-15 20:01:00
7313,972,product_view,1053.0,2025-08-15 20:02:00
7314,972,add_to_cart,1053.0,2025-08-15 20:06:00
7315,972,checkout,1053.0,2025-08-15 20:09:00
7316,1043,visit,,2025-08-31 12:55:00
7317,1348,visit,,2025-09-08 06:26:00
7318,886,visit,,2025-09-06 21:42:00
7319,886,product_view,1070.0,2025-09-06 21:43:00
7320,813,visit,,2025-09-20 05:29:00
7321,353,visit,,2025-07-21 05:27:00
7322,353,product_view,1076.0,2025-07-21 05:31:00
7323,353,add_to_cart,1076.0,2025-07-21 05:32:00
7324,353,checkout,1076.0,2025-07-21 05:35:00
7325,353,purchase,1076.0,2025-07-21 05:38:00
7326,176,visit,,2025-08-11 05:11:00
7327,176,product_view,1051.0,2025-08-11 05:16:00
7328,1463,visit,,2025-09-16 00:29:00
7329,1463,product_view,1069.0,2025-09-16 00:34:00
7330,1463,add_to_cart,1069.0,2025-09-16 00:37:00
7331,1463,checkout,1069.0,2025-09-16 00:38:00
7332,1463,purchase,1069.0,2025-09-16 00:40:00
7333,977,visit,,2025-08-29 04:27:00
7334,977,product_view,1062.0,2025-08-29 04:32:00
7335,779,visit,,2025-07-04 17:53:00
7336,779,product_view,1038.0,2025-07-04 17:58:00
7337,779,add_to_cart,1038.0,2025-07-04 17:59:00
7338,779,checkout,1038.0,2025-07-04 18:00:00
7339,596,visit,,2025-08-26 03:57:00
7340,794,visit,,2025-08-31 17:37:00
7341,794,product_view,1043.0,2025-08-31 17:38:00
7342,285,visit,,2025-08-15 12:22:00
7343,285,product_view,1076.0,2025-08-15 12:27:00
